0100100000,33806
0100300000,123477
0100500000,16227
0100700000,12072
0100900000,33891
0101100000,7236
0101300000,13225
0101500000,67065
0101700000,21743
0101900000,14822
0102100000,26341
0102300000,10751
0102500000,18860
0102700000,9728
0102900000,9793
0103100000,29351
0103300000,34378
0103500000,10142
0103700000,7847
0103900000,22255
0104100000,9581
0104300000,50196
0104500000,28044
0104700000,31105
0104900000,36658
0105100000,47106
0105300000,21844
0105500000,61826
0105700000,11451
0105900000,17141
0106100000,16218
0106300000,7367
0106500000,12097
0106700000,11930
0106900000,60542
0107100000,34709
0107300000,411088
0107500000,10519
0107700000,53562
0107900000,22088
0108100000,86422
0108300000,49759
0108500000,10298
0108700000,17692
0108900000,231445
0109100000,16140
0109300000,18690
0109500000,49019
0109700000,257886
0109900000,15502
0110100000,141089
0110300000,67809
0110500000,8593
0110700000,13305
0110900000,21191
0111100000,15468
0111300000,31037
0111500000,51724
0111700000,122616
0111900000,10044
0112100000,48297
0112300000,28031
0112500000,115750
0112700000,42583
0112900000,13375
0113100000,9141
0113300000,15794
0200000000,289060
0400100000,21324
0400300000,37218
0400500000,37734
0400700000,16161
0400900000,7395
0401100000,1996
0401200000,3575
0401300000,877187
0401500000,47756
0401700000,27943
0401900000,274449
0402100000,72628
0402300000,9674
0402500000,75326
0402700000,27305
0500100000,5137
0500300000,6249
0500500000,15116
0500700000,63331
0500900000,11154
0501100000,2930
0501300000,1644
0501500000,8169
0501700000,3541
0501900000,7007
0502100000,4036
0502300000,9959
0502500000,2877
0502700000,8244
0502900000,6405
0503100000,25489
0503300000,16604
0503500000,10866
0503700000,5350
0503900000,2400
0504100000,3473
0504300000,5255
0504500000,34138
0504700000,5523
0504900000,3436
0505100000,31085
0505300000,5329
0505500000,11215
0505700000,5433
0505900000,9484
0506100000,3697
0506300000,10698
0506500000,4416
0506700000,4193
0506900000,20291
0507100000,6616
0507300000,2411
0507500000,4652
0507700000,2686
0507900000,3104
0508100000,4152
0508300000,6534
0508500000,19724
0508700000,5212
0508900000,5318
0509100000,11559
0509300000,10727
0509500000,2430
0509700000,2921
0509900000,2720
0510100000,3052
0510300000,8004
0510500000,3636
0510700000,5962
0510900000,3132
0511100000,6490
0511300000,6426
0511500000,17228
0511700000,2684
0511900000,128687
0512100000,5156
0512300000,6131
0512500000,39913
0512700000,3116
0512900000,2819
0513100000,32029
0513300000,3524
0513500000,5737
0513700000,4543
0513900000,12595
0514100000,5976
0514300000,54797
0514500000,22170
0514700000,2183
0514900000,5264
0600100000,366599
0600300000,477
0600500000,13083
0600700000,65557
0600900000,16099
0601100000,4292
0601300000,258730
0601500000,7280
0601700000,62973
0601900000,165551
0602100000,6153
0602300000,38529
0602500000,21545
0602700000,5592
0602900000,136006
0603100000,22763
0603300000,18385
0603500000,6967
0603700000,1518835
0603900000,27396
0604100000,91296
0604300000,6691
0604500000,25445
0604700000,38672
0604900000,
0605100000,4254
0605300000,75115
0605500000,39197
0605700000,40424
0605900000,641848
0606100000,116189
0606300000,7243
0606500000,357764
0606700000,331960
0606900000,14051
0607100000,296346
0607300000,697862
0607500000,231596
0607700000,125310
0607900000,88961
0608100000,165641
0608300000,121358
0608500000,411572
0608700000,73640
0608900000,58588
0609100000,1627
0609300000,14377
0609500000,91319
0609700000,146627
0609900000,93914
0610100000,21023
0610300000,15889
0610500000,4078
0610700000,62838
0610900000,17425
0611100000,211673
0611300000,46456
0611500000,12708
0800100000,132874
0800300000,5294
0800500000,227289
0800700000,5583
0800900000,1949
0801100000,1630
0801300000,144334
0801400000,28053
0801500000,9085
0801700000,1068
0801900000,4734
0802100000,3587
0802300000,1515
0802500000,1360
0802700000,2553
0802900000,13676
0803100000,235426
0803300000,1002
0803500000,139685
0803700000,17774
0803900000,12648
0804100000,231609
0804300000,17608
0804500000,19672
0804700000,2953
0804900000,6981
0805100000,7130
0805300000,542
0805500000,3279
0805700000,786
0805900000,260383
0806100000,795
0806300000,3171
0806500000,2588
0806700000,23215
0806900000,148123
0807100000,5775
0807300000,2046
0807500000,7885
0807700000,58740
0807900000,635
0808100000,4964
0808300000,9868
0808500000,16897
0808700000,9008
0808900000,6838
0809100000,2745
0809300000,8138
0809500000,2037
0809700000,7865
0809900000,4081
0810100000,60543
0810300000,2790
0810500000,4593
0810700000,10674
0810900000,2450
